Date,Open,High,Low,Close,Adjusted_close,Volume
2025-11-24 00:00:00+01:00,636.4,638,629.8,638,638,1557738
2025-11-25 00:00:00+01:00,618.6,638.8,616.8,638.8,638.8,866732
2025-11-26 00:00:00+01:00,640.6,644,632.4,640,640,479402
2025-11-27 00:00:00+01:00,639.4,657.2,639.4,650,650,488832
2025-11-28 00:00:00+01:00,652,655.8,645,645.2,645.2,349744
2025-12-01 00:00:00+01:00,645,653.4,641.6,653.4,653.4,307518
2025-12-02 00:00:00+01:00,646.4,646.4,637.6,641.2,641.2,388980
2025-12-03 00:00:00+01:00,641.2,641.8,629.6,633.4,633.4,421324
2025-12-04 00:00:00+01:00,631.2,635,621.8,621.8,621.8,538593
2025-12-05 00:00:00+01:00,621.8,632.6,621.4,622.4,622.4,457572
2025-12-08 00:00:00+01:00,620.6,630,614.8,630,630,769349
2025-12-09 00:00:00+01:00,629,637.4,627.4,637.4,637.4,336209
2025-12-10 00:00:00+01:00,635.8,636.4,628.4,628.4,628.4,424353
2025-12-11 00:00:00+01:00,615,629.6,611.4,625.8,625.8,525039
2025-12-12 00:00:00+01:00,628.6,638.4,625.6,629,629,453126
2025-12-15 00:00:00+01:00,630,638,630,634.4,634.4,470521
2025-12-16 00:00:00+01:00,634.2,638,628.8,636.6,636.6,439729
2025-12-17 00:00:00+01:00,636,637.8,632.6,635,635,488238
2025-12-18 00:00:00+01:00,618,625.8,613.6,624,624,821004
2025-12-19 00:00:00+01:00,624,628.8,620.6,624.8,624.8,1266337
2025-12-22 00:00:00+01:00,624.8,625.8,617.6,621.8,621.8,317173
2025-12-23 00:00:00+01:00,622.2,626.6,619.4,621.2,621.2,343547
2025-12-29 00:00:00+01:00,621,634.2,620.2,626.8,626.8,514785
2025-12-30 00:00:00+01:00,625.6,631.6,624,629.8,629.8,362264
2026-01-02 00:00:00+01:00,631,637.4,622,624.2,624.2,450442
2026-01-05 00:00:00+01:00,623,625.8,613.6,617.8,617.8,320582
2026-01-07 00:00:00+01:00,617.2,623,605.6,620,620,1379596
2026-01-08 00:00:00+01:00,617,618,603.8,614.6,614.6,630779
2026-01-09 00:00:00+01:00,616,627,616,620,620,530335
2026-01-12 00:00:00+01:00,620.2,624,615.6,620.4,620.4,425854
2026-01-13 00:00:00+01:00,620.4,624,611,611.4,611.4,409535
2026-01-14 00:00:00+01:00,599.2,602.8,585.2,590.8,590.8,1184656
2026-01-15 00:00:00+01:00,585.2,605.8,581.2,605.4,605.4,831566
2026-01-16 00:00:00+01:00,603,604.4,591,600.6,600.6,820771
2026-01-19 00:00:00+01:00,595,595,586.6,590.2,590.2,455439
2026-01-20 00:00:00+01:00,589.4,598,586,592.8,592.8,402834
2026-01-21 00:00:00+01:00,588.2,595.6,583.8,585.8,585.8,527052
2026-01-22 00:00:00+01:00,594.8,595.8,585.2,590,590,932453
2026-01-23 00:00:00+01:00,588.2,596,587,590.4,590.4,444647
2026-01-26 00:00:00+01:00,590.4,593.6,587.8,590.8,590.8,505712
2026-01-27 00:00:00+01:00,590.8,594.4,587.8,588,588,665159
2026-01-28 00:00:00+01:00,588.6,591.8,583.2,589.4,589.4,843144
2026-01-29 00:00:00+01:00,586.4,593,583.4,585,585,697238
2026-01-30 00:00:00+01:00,586,586.8,578,578.6,578.6,529113
2026-02-02 00:00:00+01:00,576.6,577.6,563.8,569,569,862671
2026-02-03 00:00:00+01:00,569.8,570.8,563.4,563.4,563.4,716525
2026-02-04 00:00:00+01:00,564.2,589.2,563.4,585.8,585.8,1100731
2026-02-05 00:00:00+01:00,566.8,591.4,543.6,550,550,2555335
2026-02-06 00:00:00+01:00,545.6,559.6,534.6,559.6,559.6,973769
2026-02-09 00:00:00+01:00,560,567,559,567,567,623047
2026-02-10 00:00:00+01:00,566.8,580.4,565.2,576,576,540140
2026-02-11 00:00:00+01:00,576,578.2,556.2,560,560,863317
2026-02-12 00:00:00+01:00,551.6,554,536,536.6,536.6,725429
2026-02-13 00:00:00+01:00,529,535.2,521,523.6,523.6,1122714
2026-02-16 00:00:00+01:00,525,530.8,520.2,520.2,520.2,403308
2026-02-17 00:00:00+01:00,520.2,530.6,515.4,528.8,528.8,522352
2026-02-18 00:00:00+01:00,524.8,538.4,524.8,534,534,338845
2026-02-19 00:00:00+01:00,535.2,545.4,534.8,538.2,538.2,420255
2026-02-20 00:00:00+01:00,539.8,541.6,529.6,532.2,532.2,655105
2026-02-23 00:00:00+01:00,532,532,515.8,515.8,515.8,423727
2026-02-24 00:00:00+01:00,519,529.6,516.8,527.2,527.2,449317
2026-02-25 00:00:00+01:00,527,547.2,527,538.6,538.6,768092
2026-02-26 00:00:00+01:00,540,558.6,538.8,555.8,555.8,464343
2026-02-27 00:00:00+01:00,551.4,554.2,543.2,548.4,548.4,560818
2026-03-02 00:00:00+01:00,532.8,551.8,531,547,547,552264
2026-03-03 00:00:00+01:00,540,550.4,538.2,546,546,533809
2026-03-04 00:00:00+01:00,552.2,557.2,545,553,553,488112
2026-03-05 00:00:00+01:00,551,562.6,550.6,560.4,560.4,515844
2026-03-06 00:00:00+01:00,564.6,571,561,561.4,561.4,652164
2026-03-09 00:00:00+01:00,561.4,571,560.4,566.6,566.6,566759
2026-03-10 00:00:00+01:00,576,580.2,570.6,574.8,574.8,393227
2026-03-11 00:00:00+01:00,575,579,569.4,573.8,573.8,369450
2026-03-12 00:00:00+01:00,580,612,575.6,594.6,594.6,860520
2026-03-13 00:00:00+01:00,593.6,602.6,590.2,596.6,596.6,477691
2026-03-16 00:00:00+01:00,597,602.2,584.4,587,587,425103
2026-03-17 00:00:00+01:00,589.8,595.8,587.6,589.8,589.8,365457
2026-03-18 00:00:00+01:00,583.6,592,556,579.8,579.8,1017630
2026-03-19 00:00:00+01:00,578,591.2,573.6,586,586,841547
2026-03-20 00:00:00+01:00,580,588.4,577,577,577,2714300
2026-03-23 00:00:00+01:00,562.2,596.2,562,586.4,586.4,844394
2026-03-24 00:00:00+01:00,592.2,593.6,577.2,584.8,584.8,327403
2026-03-25 00:00:00+01:00,583.2,588.8,567.8,572.8,572.8,500703
2026-03-26 00:00:00+01:00,560.4,565.8,556.8,558.2,558.2,521207
2026-03-27 00:00:00+01:00,554.8,557,546.2,551.4,551.4,537423
2026-03-30 00:00:00+01:00,552.4,573.8,551,573.8,573.8,693335
2026-03-31 00:00:00+01:00,576.8,585.2,570.8,585.2,585.2,2498221
2026-04-01 00:00:00+01:00,589.8,606.6,587.8,604.4,604.4,573338
2026-04-02 00:00:00+01:00,598.8,608.6,598,604.4,604.4,249198
2026-04-07 00:00:00+01:00,616.4,631.2,612.4,619.6,619.6,680685
2026-04-08 00:00:00+01:00,636,638.4,613.6,613.6,613.6,705004
2026-04-09 00:00:00+01:00,613,615.4,599,603.6,603.6,667612
2026-04-10 00:00:00+01:00,602.6,608.6,599.4,601.2,601.2,373857
