Date,Open,High,Low,Close,Adjusted_close,Volume
2025-11-24 00:00:00+01:00,240.3,242.5,239.7,241.4,241.4,1250945
2025-11-25 00:00:00+01:00,241.9,244.6,239.8,243.5,243.5,1384284
2025-11-26 00:00:00+01:00,245,245.6,243.2,244.9,244.9,1092965
2025-11-27 00:00:00+01:00,246.7,247.3,244.9,245.3,245.3,935207
2025-11-28 00:00:00+01:00,245.3,247,244.4,247,247,1699976
2025-12-01 00:00:00+01:00,246.3,247.7,244.7,247.6,247.6,745146
2025-12-02 00:00:00+01:00,248,249.8,246.8,247.2,247.2,823165
2025-12-03 00:00:00+01:00,248.2,249.2,244.9,247,247,977991
2025-12-04 00:00:00+01:00,248,251.4,246.9,249.7,249.7,980309
2025-12-05 00:00:00+01:00,250.6,251.4,249.7,250.1,250.1,817796
2025-12-08 00:00:00+01:00,250.5,251.8,249.8,250.4,250.4,650544
2025-12-09 00:00:00+01:00,248.1,249,246.2,248.1,248.1,1000865
2025-12-10 00:00:00+01:00,247,248.4,244.7,246.6,246.6,846693
2025-12-11 00:00:00+01:00,248,251.3,245.8,251.3,251.3,1018302
2025-12-12 00:00:00+01:00,252,253.5,250.3,251.2,251.2,1031210
2025-12-15 00:00:00+01:00,249.5,249.5,244.9,246.2,246.2,1486961
2025-12-16 00:00:00+01:00,240.8,242.4,238.3,241.1,241.1,2168047
2025-12-17 00:00:00+01:00,238.2,239.2,237,237.4,237.4,1304379
2025-12-18 00:00:00+01:00,237.4,241.7,236.3,241.7,241.7,1224112
2025-12-19 00:00:00+01:00,240.9,242.5,240.5,241.9,241.9,1347701
2025-12-22 00:00:00+01:00,242.4,244.7,240.8,242.6,242.6,758229
2025-12-23 00:00:00+01:00,243.3,243.4,241.4,242.5,242.5,536814
2025-12-29 00:00:00+01:00,243,244.9,242.3,244.4,244.4,581824
2025-12-30 00:00:00+01:00,243.9,246.3,243.2,245.8,245.8,773924
2026-01-02 00:00:00+01:00,246,247.9,243.9,247.9,247.9,988368
2026-01-05 00:00:00+01:00,248,249,242.9,244.2,244.2,846227
2026-01-07 00:00:00+01:00,245.8,249.1,245.5,246.7,246.7,1711048
2026-01-08 00:00:00+01:00,246.6,246.7,241.8,245.2,245.2,1056741
2026-01-09 00:00:00+01:00,246.2,250.3,245.4,248.7,248.7,1461428
2026-01-12 00:00:00+01:00,248.8,249.7,247.8,248.3,248.3,1064974
2026-01-13 00:00:00+01:00,248.3,248.5,245.4,247.6,247.6,1377836
2026-01-14 00:00:00+01:00,248,250,247.9,249.8,249.8,1304549
2026-01-15 00:00:00+01:00,250,255.4,249.8,255.1,255.1,1812363
2026-01-16 00:00:00+01:00,254.8,255.1,252.6,255,255,825965
2026-01-19 00:00:00+01:00,250,250.8,247.2,249.4,249.4,1329275
2026-01-20 00:00:00+01:00,241.8,243.7,239,242,242,1942982
2026-01-21 00:00:00+01:00,241.9,245.7,241.6,245.2,245.2,1216044
2026-01-22 00:00:00+01:00,249.1,250.4,248,249,249,1265247
2026-01-23 00:00:00+01:00,249.8,251.6,248.2,251,251,817648
2026-01-26 00:00:00+01:00,247.2,252.9,246.6,252.6,252.6,1288191
2026-01-27 00:00:00+01:00,252.8,254.1,251,251.5,251.5,956854
2026-01-28 00:00:00+01:00,252,255.4,251.6,255,255,1210701
2026-01-29 00:00:00+01:00,256.5,256.6,249.9,251.8,251.8,2170031
2026-01-30 00:00:00+01:00,241,245.2,231.8,232.6,232.6,4223531
2026-02-02 00:00:00+01:00,229.9,237.8,227.7,237.1,237.1,1779839
2026-02-03 00:00:00+01:00,239.4,242.3,233.2,239,239,1902681
2026-02-04 00:00:00+01:00,235.2,247,234.9,243,243,2231120
2026-02-05 00:00:00+01:00,241.3,247.9,241,247.9,247.9,1531287
2026-02-06 00:00:00+01:00,247.9,250.7,244.4,248.5,248.5,1457385
2026-02-09 00:00:00+01:00,251,251,245.3,249.3,249.3,800212
2026-02-10 00:00:00+01:00,249.3,253.2,248.2,252.9,252.9,977119
2026-02-11 00:00:00+01:00,252.9,256.9,250.9,256.2,256.2,970803
2026-02-12 00:00:00+01:00,256.8,260.3,255.5,256.9,256.9,1173079
2026-02-13 00:00:00+01:00,256.9,257.2,250,253.7,253.7,1276152
2026-02-16 00:00:00+01:00,253.7,256.8,253.5,254.8,254.8,812567
2026-02-17 00:00:00+01:00,254.8,256.4,251.9,254.1,254.1,782294
2026-02-18 00:00:00+01:00,254.8,256.1,253.5,255.6,255.6,730217
2026-02-19 00:00:00+01:00,255.1,256.6,251.3,254.7,254.7,950355
2026-02-20 00:00:00+01:00,256,261.9,254.9,260,260,1450821
2026-02-23 00:00:00+01:00,260.7,261,257.4,259.3,259.3,1174610
2026-02-24 00:00:00+01:00,260.1,262.6,257.9,261.3,261.3,943231
2026-02-25 00:00:00+01:00,261.8,263.3,258,258,258,818506
2026-02-26 00:00:00+01:00,258.3,265.8,257.3,262.9,262.9,1138009
2026-02-27 00:00:00+01:00,263,265.7,258.1,259.6,259.6,1568757
2026-03-02 00:00:00+01:00,253.2,255.4,249.2,251.2,251.2,789527
2026-03-03 00:00:00+01:00,248.6,248.6,239.7,243,243,1566471
2026-03-04 00:00:00+01:00,243.1,246.5,241,242.6,242.6,1172267
2026-03-05 00:00:00+01:00,242.6,245.6,238.4,238.4,238.4,1058399
2026-03-06 00:00:00+01:00,240,242.9,233.3,236.1,236.1,818834
2026-03-09 00:00:00+01:00,229,229.8,224.9,227.1,227.1,1836664
2026-03-10 00:00:00+01:00,233.9,237.8,233.1,235.7,235.7,923669
2026-03-11 00:00:00+01:00,234.4,234.7,231.2,231.8,231.8,907863
2026-03-12 00:00:00+01:00,231.3,232.4,227.2,229.9,229.9,897011
2026-03-13 00:00:00+01:00,228.5,228.5,222.6,222.9,222.9,820302
2026-03-16 00:00:00+01:00,222.9,226.4,221.9,224.7,224.7,805525
2026-03-17 00:00:00+01:00,223.2,224.6,220.2,221.1,221.1,1236337
2026-03-18 00:00:00+01:00,223.4,227.2,221.2,223.3,223.3,1358514
